word_segment,instances,prominence
འི་,76,7.5322101090188305
སྙིང་གཏམ་,33,3.270564915758176
ཁོ་བོ,29,2.8741328047571852
ཡིན,29,2.8741328047571852
རྒྱུ,22,2.180376610505451
ལ་,18,1.7839444995044598
ཡང༌,18,1.7839444995044598
ས་,16,1.5857284440039643
དང་,15,1.4866204162537164
ར་,13,1.288404360753221
ནས་,13,1.288404360753221
ཡིན་,10,0.9910802775024776
སྙམ་,8,0.7928642220019821
དུ་,7,0.6937561942517344
ཚེ་,7,0.6937561942517344
རང་,7,0.6937561942517344
དེ་,7,0.6937561942517344
ཀྱིས་,6,0.5946481665014867
མི་,6,0.5946481665014867
གཞན་,6,0.5946481665014867
བདག་,6,0.5946481665014867
དང༌,6,0.5946481665014867
ལ་སོགས་,5,0.4955401387512388
ཀྱང༌,5,0.4955401387512388
ཀྱི་,5,0.4955401387512388
ལ་སོགས་པ,5,0.4955401387512388
བློ་,4,0.39643211100099107
ཐབས་,4,0.39643211100099107
འཁོར་,4,0.39643211100099107
སེམས་,4,0.39643211100099107
སུ་,4,0.39643211100099107
ལ་སོགས,4,0.39643211100099107
བརྟེན་,4,0.39643211100099107
ཆོས་,4,0.39643211100099107
སྐྱེ་བ,4,0.39643211100099107
ཀྱང་,4,0.39643211100099107
སྤྱོད་པ་,4,0.39643211100099107
ལ,3,0.29732408325074333
ནས,3,0.29732408325074333
རང་ཉིད་,3,0.29732408325074333
འདི་,3,0.29732408325074333
སྤྱོད་,3,0.29732408325074333
ཕྱིར་,3,0.29732408325074333
སྣ་ཚོགས་,3,0.29732408325074333
ཀྱི,3,0.29732408325074333
སྐྱེ་བོ,3,0.29732408325074333
དབུས་,3,0.29732408325074333
གྱུར་,3,0.29732408325074333
རྣམས་,3,0.29732408325074333
དག་,3,0.29732408325074333
མེད་པ་,3,0.29732408325074333
གྱིས་,3,0.29732408325074333
གང་,3,0.29732408325074333
སྒྲུབ་,3,0.29732408325074333
དགོས་,3,0.29732408325074333
མེད་,3,0.29732408325074333
དེ,3,0.29732408325074333
ལམ་,3,0.29732408325074333
བཙུན་,3,0.29732408325074333
ན་,3,0.29732408325074333
སོགས་,3,0.29732408325074333
གཅེས,3,0.29732408325074333
སུམ་ཅུ་པ་,2,0.19821605550049554
ཞེས་,2,0.19821605550049554
བྱ་བ་,2,0.19821605550049554
སྨོན་ལམ་,2,0.19821605550049554
ས,2,0.19821605550049554
ཞིང་,2,0.19821605550049554
འི,2,0.19821605550049554
བརྩོན་,2,0.19821605550049554
དུས་,2,0.19821605550049554
དྲང་སྲོང་,2,0.19821605550049554
ངེས་འབྱུང་,2,0.19821605550049554
སུམ་ཅུ་,2,0.19821605550049554
མང་,2,0.19821605550049554
བསྡུས་,2,0.19821605550049554
ནི,2,0.19821605550049554
འཛིན་པ་,2,0.19821605550049554
རྩོད་པ,2,0.19821605550049554
གཞི་,2,0.19821605550049554
ཡོན་ཏན་,2,0.19821605550049554
རང་སེམས་,2,0.19821605550049554
འདུལ་བ་,2,0.19821605550049554
ཆེན་,2,0.19821605550049554
རྟེན་,2,0.19821605550049554
དགེ་,2,0.19821605550049554
སྡིག་,2,0.19821605550049554
གསོག་པ,2,0.19821605550049554
དགེ་བ་,2,0.19821605550049554
མཆོག་,2,0.19821605550049554
དམན་,2,0.19821605550049554
འདོད་,2,0.19821605550049554
གི་,2,0.19821605550049554
ཞེན་,2,0.19821605550049554
སྒོམ་པ་,2,0.19821605550049554
ཀྱིས,2,0.19821605550049554
འབྱུང་བ,2,0.19821605550049554
སྙན་པ,2,0.19821605550049554
འཆི་,2,0.19821605550049554
ཁ་,2,0.19821605550049554
ཡིན་མོད་,2,0.19821605550049554
བསྐྱུང་བ་,2,0.19821605550049554
དཔེ་ཆ་,2,0.19821605550049554
རི་ཁྲོད་,2,0.19821605550049554
འཛོམ་,2,0.19821605550049554
བསྟེན་པ་,2,0.19821605550049554
ཉོན་མོངས་,2,0.19821605550049554
སྨྲ་བ་,2,0.19821605550049554
བླ་མ་,2,0.19821605550049554
རྒྱུ་འབྲས་,2,0.19821605550049554
བྱར་མེད་,2,0.19821605550049554
ཚོགས་,2,0.19821605550049554
གཉིས་,2,0.19821605550049554
ཉམས་ལེན་,2,0.19821605550049554
དོན་,2,0.19821605550049554
གཅེ,2,0.19821605550049554
དད་,2,0.19821605550049554
བདག་ཉིད་,2,0.19821605550049554
མཁས་,2,0.19821605550049554
ཤིང་,2,0.19821605550049554
བཟང་པོ,2,0.19821605550049554
སྒྲུབ་པ་,2,0.19821605550049554
དགོན་པ་,2,0.19821605550049554
སྡོད་,2,0.19821605550049554
མཛའ་,2,0.19821605550049554
བྱས་,2,0.19821605550049554
འཆིང་བ,2,0.19821605550049554
ནང་,2,0.19821605550049554
བཀོད་,2,0.19821605550049554
ངང་,2,0.19821605550049554
བྱེད་,2,0.19821605550049554
ཅིང༌,2,0.19821605550049554
རྒྱུད་,2,0.19821605550049554
ཐོག་,2,0.19821605550049554
ཟབ་མོ,2,0.19821605550049554
ལྟ་བ་,2,0.19821605550049554
ཉམས་,2,0.19821605550049554
རྣམ་རྟོག་,2,0.19821605550049554
སྐྱོང་བ་,2,0.19821605550049554
བཞག་པ་,2,0.19821605550049554
སྒོམ་,2,0.19821605550049554
སྲས་,2,0.19821605550049554
འོ,2,0.19821605550049554
༈,1,0.09910802775024777
བཞུགས,1,0.09910802775024777
ཆོས་དབྱིངས་,1,0.09910802775024777
མཁའ་ཁྱབ་,1,0.09910802775024777
ཡེ་ཤེས་,1,0.09910802775024777
སྤྲིན་ཆེན་,1,0.09910802775024777
ཐུགས་རྗེ,1,0.09910802775024777
ཚ་ཟེར་,1,0.09910802775024777
བདུད་རྩི,1,0.09910802775024777
ཆུ་རྒྱུན་,1,0.09910802775024777
ལེགས་,1,0.09910802775024777
ཕབ་,1,0.09910802775024777
གདུལ་བྱ,1,0.09910802775024777
སྐུ་གསུམ་,1,0.09910802775024777
མྱུ་གུ་,1,0.09910802775024777
སྨིན་,1,0.09910802775024777
མཛད་པ,1,0.09910802775024777
སྐྱབས་གསུམ་,1,0.09910802775024777
